position,lap_time_ms,year,month,day,circuit_id,driver_number,driver_age,pit_next_lap,stint,race_progressed,nationality_id,compound_id,tyre_life,position_change,fast_stop
14,79636,2025,8,31,39,14,45,0,1,0.25,18,2,18,-1,1
16,79102,2025,8,31,39,14,45,0,2,0.555555556,18,3,22,-3,1
10,100206,2025,8,31,39,12,19,0,1,0.319444444,13,2,23,1,1
6,77187,2025,8,31,39,12,19,0,2,0.708333333,13,3,28,0,1
7,105159,2025,8,31,39,12,19,0,3,0.736111111,13,1,2,1,1
8,103502,2025,8,31,39,38,21,0,1,0.736111111,5,3,53,1,1
17,79761,2025,8,31,39,5,21,0,1,0.305555556,4,2,22,-3,1
16,81060,2025,8,31,39,5,21,0,2,0.833333333,4,3,38,-3,1
14,79497,2025,8,31,39,43,23,0,1,0.263888889,2,1,19,1,1
13,111419,2025,8,31,39,43,23,0,2,0.736111111,2,3,34,2,1
14,96875,2025,8,31,39,43,23,0,3,0.902777778,2,2,12,0,1
11,101559,2025,8,31,39,10,30,0,1,0.319444444,11,2,23,1,1
4,92010,2025,8,31,39,6,21,0,1,0.319444444,11,2,23,0,1
4,88722,2025,8,31,39,6,21,0,2,0.736111111,11,3,30,0,1
16,79257,2025,8,31,39,27,39,0,1,0.263888889,12,1,19,0,1
14,111410,2025,8,31,39,27,39,0,2,0.736111111,12,3,34,2,1
6,96821,2025,8,31,39,30,24,0,1,0.319444444,17,2,23,2,1
19,124543,2025,8,31,39,30,24,0,2,0.375,17,3,4,-12,1
18,102655,2025,8,31,39,30,24,0,3,0.722222222,17,1,28,0,1
6,79330,2025,8,31,39,16,28,0,1,0.305555556,16,2,22,-1,1
5,77659,2025,8,31,39,16,28,0,2,0.722222222,16,3,31,0,1
2,86038,2025,8,31,39,4,26,0,1,0.319444444,5,2,23,0,1
2,85907,2025,8,31,39,4,26,0,2,0.736111111,5,3,30,0,1
13,79681,2025,8,31,39,31,29,0,1,0.722222222,11,3,52,-3,1
1,84180,2025,8,31,39,81,25,0,1,0.319444444,3,2,23,0,1
1,82803,2025,8,31,39,81,25,0,2,0.736111111,3,3,30,0,1
5,92078,2025,8,31,39,63,28,0,1,0.319444444,5,2,23,0,1
5,93540,2025,8,31,39,63,28,0,2,0.736111111,5,3,30,1,1
7,96933,2025,8,31,39,55,31,0,1,0.319444444,18,2,23,2,1
18,123374,2025,8,31,39,55,31,0,2,0.375,18,3,4,-10,0
19,80226,2025,8,31,39,55,31,0,3,0.708333333,18,1,27,-1,0
16,99735,2025,8,31,39,55,31,0,4,0.902777778,18,1,17,1,1
20,79763,2025,8,31,39,18,27,0,1,0.111111111,6,2,8,-2,1
10,79702,2025,8,31,39,18,27,0,2,0.722222222,6,3,44,-1,1
12,80019,2025,8,31,39,22,26,0,1,0.263888889,14,1,19,-1,1
10,103703,2025,8,31,39,22,26,0,2,0.736111111,14,3,34,1,1
3,90929,2025,8,31,39,33,28,0,1,0.319444444,9,1,23,0,1
3,87371,2025,8,31,39,33,28,0,2,0.736111111,9,2,30,0,1
17,98914,2022,4,24,21,23,30,0,1,0.26984127,19,4,17,-3,0
6,97376,2022,4,24,21,77,36,0,1,0.285714286,10,4,18,0,0
13,98941,2022,4,24,21,10,30,0,1,0.26984127,11,4,17,0,0
10,99546,2022,4,24,21,44,41,0,1,0.285714286,5,4,18,1,0
12,98506,2022,4,24,21,6,31,0,1,0.285714286,6,4,18,2,0
2,94439,2022,4,24,21,16,28,0,1,0.301587302,16,4,19,0,0
3,85604,2022,4,24,21,16,28,0,2,0.777777778,16,2,30,0,0
5,94673,2022,4,24,21,16,28,0,3,0.841269841,16,1,4,-2,0
7,98853,2022,4,24,21,20,33,0,1,0.285714286,8,4,18,0,0
14,98696,2022,4,24,21,47,27,0,1,0.285714286,12,4,18,2,0
17,86471,2022,4,24,21,47,27,0,2,0.825396825,12,2,36,0,0
3,94952,2022,4,24,21,4,26,0,1,0.301587302,5,4,19,1,0
11,99831,2022,4,24,21,31,29,0,1,0.285714286,11,4,18,1,0
3,96894,2022,4,24,21,11,36,0,1,0.285714286,15,4,18,-1,0
2,86078,2022,4,24,21,11,36,0,2,0.793650794,15,2,32,0,0
19,150235,2022,4,24,21,3,37,0,1,0.031746032,3,,,0,0
18,101335,2022,4,24,21,3,37,0,2,0.253968254,3,4,16,0,0
15,86999,2022,4,24,21,3,37,0,3,0.476190476,3,2,14,0,0
5,97214,2022,4,24,21,63,28,0,1,0.285714286,5,4,18,0,0
9,99188,2022,4,24,21,18,27,0,1,0.285714286,6,4,18,1,0
8,99363,2022,4,24,21,22,26,0,1,0.285714286,14,4,18,0,0
1,95268,2022,4,24,21,33,28,0,1,0.301587302,9,4,19,0,0
1,85574,2022,4,24,21,33,28,0,2,0.80952381,9,2,32,0,0
9,99443,2022,4,24,21,5,39,0,1,0.26984127,12,4,17,-1,0
13,98724,2022,4,24,21,24,27,0,1,0.285714286,7,4,18,2,0
15,86643,2024,5,19,21,23,30,1,1,0.126984127,19,2,8,-1,0
20,163048,2024,5,19,21,23,30,0,2,0.142857143,19,,,-5,0
20,86978,2024,5,19,21,23,30,0,3,0.365079365,19,2,14,0,0
20,88256,2024,5,19,21,23,30,0,4,0.444444444,19,2,19,0,0
20,87448,2024,5,19,21,14,45,0,1,0.111111111,18,1,7,0,0
15,87500,2024,5,19,21,14,45,0,2,0.634920635,18,3,34,0,0
19,88385,2024,5,19,21,14,45,0,3,0.936507937,18,2,20,-1,0
19,87265,2024,5,19,21,77,36,0,1,0.126984127,10,2,8,-2,0
18,86945,2024,5,19,21,10,30,0,1,0.126984127,11,1,8,-3,0
17,87963,2024,5,19,21,10,30,0,2,0.476190476,11,3,22,-1,0
3,86215,2024,5,19,21,44,41,0,1,0.428571429,5,2,27,-1,0
9,86982,2024,5,19,21,27,39,0,1,0.206349206,12,2,13,-1,0
2,86023,2024,5,19,21,16,28,0,1,0.396825397,16,2,25,0,0
12,87682,2024,5,19,21,20,33,0,1,0.587301587,8,2,37,-2,0
3,86107,2024,5,19,21,4,26,0,1,0.349206349,5,2,22,-1,0
11,87881,2024,5,19,21,31,29,0,1,0.396825397,11,2,25,-1,0
8,88056,2024,5,19,21,11,36,0,1,0.587301587,15,3,37,-1,0
4,86220,2024,5,19,21,81,25,0,1,0.365079365,3,2,23,1,0
13,87088,2024,5,19,21,3,37,0,1,0.174603175,3,2,11,-2,0
7,86880,2024,5,19,21,63,28,0,1,0.333333333,5,2,21,-1,0
7,86242,2024,5,19,21,63,28,0,2,0.825396825,5,3,31,-1,0
1,86350,2024,5,19,21,55,31,0,1,0.428571429,18,2,27,0,0
16,88215,2024,5,19,21,2,25,0,1,0.492063492,1,3,31,-2,0
9,86977,2024,5,19,21,18,27,0,1,0.587301587,6,2,38,0,0
11,86755,2024,5,19,21,22,26,0,1,0.19047619,14,2,12,-2,0
1,86212,2024,5,19,21,33,28,0,1,0.380952381,9,2,24,0,0
14,89428,2024,5,19,21,24,27,0,1,0.523809524,7,3,33,-3,0
2,103058,2025,5,18,21,23,30,0,1,0.46031746,19,2,29,1,0
4,116404,2025,5,18,21,23,30,0,2,0.746031746,19,3,18,0,0
9,86152,2025,5,18,21,14,45,0,1,0.19047619,18,2,15,-5,0
12,115706,2025,5,18,21,14,45,0,2,0.73015873,18,3,35,0,0
6,105993,2025,5,18,21,12,19,0,1,0.46031746,13,3,29,0,0
10,108720,2025,5,18,21,38,21,0,1,0.46031746,5,3,29,0,0
16,88912,2025,5,18,21,38,21,0,2,0.492063492,5,2,2,-3,0
13,87591,2025,5,18,21,5,21,0,1,0.19047619,4,2,12,-1,0
18,116575,2025,5,18,21,5,21,0,2,0.46031746,4,3,17,0,0
17,116404,2025,5,18,21,5,21,0,3,0.73015873,4,3,17,0,0
13,87193,2025,5,18,21,43,23,0,1,0.349206349,2,2,22,-4,0
16,117151,2025,5,18,21,43,23,0,2,0.73015873,2,3,24,-1,0
17,86399,2025,5,18,21,10,30,0,1,0.142857143,11,2,9,-3,0
16,114260,2025,5,18,21,10,30,0,2,0.46031746,11,3,20,0,0
5,106215,2025,5,18,21,6,21,0,1,0.46031746,11,2,29,0,0
7,114690,2025,5,18,21,6,21,0,2,0.73015873,11,3,17,0,0
7,105548,2025,5,18,21,44,41,0,1,0.46031746,5,3,29,0,0
6,111555,2025,5,18,21,44,41,0,2,0.73015873,5,2,17,-1,0
9,108201,2025,5,18,21,27,39,0,1,0.46031746,12,3,29,0,0
17,86200,2025,5,18,21,30,24,0,1,0.158730159,17,2,10,-3,0
17,115803,2025,5,18,21,30,24,0,2,0.46031746,17,3,19,0,0
13,86751,2025,5,18,21,16,28,0,1,0.158730159,16,2,10,-4,0
8,106742,2025,5,18,21,16,28,0,2,0.46031746,16,3,19,0,0
2,86185,2025,5,18,21,4,26,0,1,0.444444444,5,2,28,0,0
2,102996,2025,5,18,21,4,26,0,2,0.73015873,5,3,18,0,0
20,96497,2025,5,18,21,31,29,0,1,0.015873016,11,2,1,0,0
2,86205,2025,5,18,21,81,25,0,1,0.206349206,3,2,13,0,0
2,115029,2025,5,18,21,81,25,0,2,0.476190476,3,3,17,1,0
10,89274,2025,5,18,21,63,28,0,1,0.174603175,5,2,14,-7,0
11,108463,2025,5,18,21,63,28,0,2,0.46031746,5,3,18,0,0
11,88303,2025,5,18,21,55,31,0,1,0.174603175,18,2,11,-5,0
13,110594,2025,5,18,21,55,31,0,2,0.46031746,18,3,18,0,0
7,87014,2025,5,18,21,18,27,0,1,0.222222222,6,2,17,-2,0
14,115462,2025,5,18,21,18,27,0,2,0.73015873,6,3,33,-1,0
12,110958,2025,5,18,21,22,26,0,1,0.46031746,14,3,29,0,0
1,92728,2025,5,18,21,33,28,0,1,0.46031746,9,2,29,0,0
1,94977,2025,5,18,21,33,28,0,2,0.73015873,9,3,17,0,0
13,136977,2022,7,24,34,23,30,0,1,0.339622642,19,2,18,0,0
5,128758,2022,7,24,34,14,45,0,1,0.339622642,18,2,18,0,0
15,140005,2022,7,24,34,77,36,0,1,0.339622642,10,3,18,1,0
17,120346,2022,7,24,34,77,36,0,2,0.679245283,10,3,18,-4,0
14,135607,2022,7,24,34,10,30,0,1,0.339622642,11,3,18,0,0
1,124746,2022,7,24,34,44,41,0,1,0.339622642,5,2,18,1,0
14,154586,2022,7,24,34,6,31,0,1,0.358490566,6,,,-6,0
16,140387,2022,7,24,34,6,31,0,2,0.716981132,6,3,19,-1,0
20,121961,2022,7,24,34,20,33,0,1,0.150943396,8,2,8,-8,0
17,141666,2022,7,24,34,20,33,0,2,0.339622642,8,3,10,0,0
18,120834,2022,7,24,34,47,27,0,1,0.169811321,12,2,9,-4,0
18,146111,2022,7,24,34,47,27,0,2,0.339622642,12,3,9,0,0
7,133216,2022,7,24,34,4,26,0,1,0.339622642,5,2,18,0,0
11,141240,2022,7,24,34,31,29,0,1,0.339622642,11,2,18,-3,0
3,127468,2022,7,24,34,11,36,0,1,0.339622642,15,2,18,0,0
9,134243,2022,7,24,34,3,37,0,1,0.339622642,3,2,18,1,0
4,127168,2022,7,24,34,63,28,0,1,0.339622642,5,2,18,0,0
10,137570,2022,7,24,34,55,31,0,1,0.339622642,18,3,18,-1,0
7,125219,2022,7,24,34,55,31,0,2,0.79245283,18,2,24,-4,0
12,138213,2022,7,24,34,18,27,0,1,0.339622642,6,2,20,-1,0
19,124195,2022,7,24,34,22,26,0,1,0.20754717,14,2,11,-2,0
5,117773,2022,7,24,34,33,28,0,1,0.301886792,9,2,16,-3,0
12,160884,2022,7,24,34,5,39,0,1,0.358490566,12,,,-6,0
20,121165,2022,7,24,34,24,27,0,1,0.169811321,7,2,9,-2,0
18,144607,2022,7,24,34,24,27,0,2,0.41509434,7,3,13,-2,0
12,109840,2022,7,31,11,23,30,0,1,,19,1,2,3,0
18,90341,2022,7,31,11,23,30,0,2,,19,2,19,-2,1
17,87273,2022,7,31,11,23,30,0,3,,19,2,19,1,0
6,87782,2022,7,31,11,14,45,0,1,,18,2,21,0,1
9,88113,2022,7,31,11,77,36,0,1,,10,2,26,-1,1
13,89403,2022,7,31,11,10,30,0,1,,11,1,16,1,1
14,87566,2022,7,31,11,10,30,0,2,,11,2,30,-1,1
2,87388,2022,7,31,11,44,41,0,1,,5,2,19,0,1
2,86795,2022,7,31,11,44,41,0,2,,5,2,32,-1,1
13,89197,2022,7,31,11,6,31,0,1,,6,2,18,0,1
17,87516,2022,7,31,11,6,31,0,2,,6,2,21,0,1
19,89321,2022,7,31,11,6,31,0,3,,6,1,17,-2,0
1,86481,2022,7,31,11,16,28,0,1,,16,2,21,0,1
1,86324,2022,7,31,11,16,28,0,2,,16,2,18,0,1
4,87578,2022,7,31,11,16,28,0,3,,16,3,15,-2,1
12,88081,2022,7,31,11,20,33,0,1,,8,2,6,-2,0
18,90462,2022,7,31,11,20,33,0,2,,8,3,29,0,1
16,113884,2022,7,31,11,20,33,0,3,,8,2,32,0,1
12,89563,2022,7,31,11,47,27,0,1,,12,2,21,-4,1
16,89806,2022,7,31,11,47,27,0,2,,12,3,20,0,1
9,89653,2022,7,31,11,4,26,0,1,,5,1,17,-2,0
7,88496,2022,7,31,11,4,26,0,2,,5,2,28,0,1
6,87713,2022,7,31,11,31,29,0,1,,11,2,23,-1,0
3,88030,2022,7,31,11,11,36,0,1,,15,1,18,1,1
6,88801,2022,7,31,11,11,36,0,2,,15,2,24,-1,1
11,90229,2022,7,31,11,3,37,0,1,,3,1,17,-1,1
8,87760,2022,7,31,11,3,37,0,2,,3,2,31,-1,1
3,87655,2022,7,31,11,63,28,0,1,,5,1,19,-2,1
3,86637,2022,7,31,11,63,28,0,2,,5,2,23,-1,1
2,86969,2022,7,31,11,55,31,0,1,,18,2,17,-1,1
2,86632,2022,7,31,11,55,31,0,2,,18,2,30,-1,1
15,88838,2022,7,31,11,18,27,0,1,,6,1,17,-2,1
9,87601,2022,7,31,11,18,27,0,2,,6,2,33,-1,1
17,90139,2022,7,31,11,22,26,0,1,,14,1,13,-2,1
17,88230,2022,7,31,11,22,26,0,2,,14,2,20,-2,1
20,88783,2022,7,31,11,22,26,0,3,,14,1,18,0,1
5,87314,2022,7,31,11,33,28,0,1,,9,1,17,0,1
4,86363,2022,7,31,11,33,28,0,2,,9,2,22,0,1
13,88460,2022,7,31,11,5,39,0,1,,12,1,15,0,1
12,87588,2022,7,31,11,5,39,0,2,,12,2,32,-2,0
9,88568,2022,7,31,11,24,27,0,1,,7,2,27,-1,1
15,90241,2022,7,31,11,24,27,0,2,,7,3,24,-1,0
17,88053,2023,7,23,11,23,30,0,1,,19,2,8,-2,1
12,87832,2023,7,23,11,23,30,0,2,,19,3,26,-1,1
4,87835,2023,7,23,11,14,45,0,1,,18,2,23,-1,1
9,87630,2023,7,23,11,14,45,0,2,,18,3,27,-1,0
14,88918,2023,7,23,11,77,36,0,1,,10,2,12,-2,1
10,88159,2023,7,23,11,77,36,0,2,,10,3,36,0,1
4,87791,2023,7,23,11,44,41,0,1,,5,2,19,0,1
3,87017,2023,7,23,11,44,41,0,2,,5,3,33,-1,1
9,88445,2023,7,23,11,27,39,0,1,,12,2,19,0,1
12,87764,2023,7,23,11,27,39,0,2,,12,3,25,0,1
4,87426,2023,7,23,11,16,28,0,1,,16,2,20,1,0
7,86750,2023,7,23,11,16,28,0,2,,16,3,26,0,1
12,88329,2023,7,23,11,20,33,0,1,,8,2,14,-1,1
17,89197,2023,7,23,11,20,33,0,2,,8,3,30,-2,1
3,87115,2023,7,23,11,4,26,0,1,,5,2,17,0,1
2,86696,2023,7,23,11,4,26,0,2,,5,3,27,0,1
3,87442,2023,7,23,11,11,36,0,1,,15,3,27,-1,1
5,87335,2023,7,23,11,11,36,0,2,,15,2,24,0,1
2,87253,2023,7,23,11,81,25,0,1,,3,2,20,0,1
3,87242,2023,7,23,11,81,25,0,2,,3,3,24,0,1
9,88950,2023,7,23,11,3,37,0,1,,3,2,21,0,1
18,88347,2023,7,23,11,3,37,0,2,,3,3,14,0,1
8,89289,2023,7,23,11,63,28,0,1,,5,3,28,-3,1
6,85421,2023,7,23,11,63,28,0,2,,5,2,18,0,1
7,88509,2023,7,23,11,55,31,0,1,,18,1,15,-1,1
6,87670,2023,7,23,11,55,31,0,2,,18,3,29,-2,1
13,88197,2023,7,23,11,2,25,0,1,,1,2,13,-1,0
16,88983,2023,7,23,11,2,25,0,2,,1,3,24,0,1
11,88932,2023,7,23,11,18,27,0,1,,6,1,9,-1,1
9,87872,2023,7,23,11,18,27,0,2,,6,3,30,0,1
12,88862,2023,7,23,11,22,26,0,1,,14,1,9,-1,0
11,89888,2023,7,23,11,22,26,0,2,,14,3,38,0,1
1,87151,2023,7,23,11,33,28,0,1,,9,2,26,0,1
1,86210,2023,7,23,11,33,28,0,2,,9,3,28,0,1
13,88185,2023,7,23,11,24,27,0,1,,7,2,13,2,0
14,88435,2023,7,23,11,24,27,0,2,,7,3,33,-1,1
11,88058,2024,7,21,11,23,30,0,1,,19,1,6,-2,1
15,87968,2024,7,21,11,23,30,0,2,,19,3,23,-1,1
8,86161,2024,7,21,11,14,45,0,1,,18,1,9,-1,1
8,87324,2024,7,21,11,14,45,0,2,,18,2,31,-1,1
10,88010,2024,7,21,11,77,36,0,1,,10,2,17,-2,1
15,88675,2024,7,21,11,77,36,0,2,,10,3,29,-2,1
12,88972,2024,7,21,11,10,30,0,1,,11,3,28,-2,1
5,87246,2024,7,21,11,44,41,0,1,,5,2,16,-1,1
4,87733,2024,7,21,11,44,41,0,2,,5,3,24,-1,1
17,88821,2024,7,21,11,27,39,0,1,,12,2,2,-3,1
11,87890,2024,7,21,11,27,39,0,2,,12,3,27,2,1
1,86918,2024,7,21,11,16,28,0,1,,16,2,23,0,1
5,87274,2024,7,21,11,16,28,0,2,,16,3,17,0,1
13,88066,2024,7,21,11,20,33,0,1,,8,1,6,-3,1
13,88105,2024,7,21,11,20,33,0,2,,8,3,28,-1,1
2,86485,2024,7,21,11,4,26,0,1,,5,2,17,0,1
2,86328,2024,7,21,11,4,26,0,2,,5,3,29,0,1
18,88553,2024,7,21,11,31,29,0,1,,11,2,6,-4,1
15,88594,2024,7,21,11,31,29,0,2,,11,3,24,1,1
17,91815,2024,7,21,11,31,29,0,3,,11,3,34,-1,1
9,88128,2024,7,21,11,11,36,0,1,,15,3,28,0,1
8,85878,2024,7,21,11,11,36,0,2,,15,2,19,-1,1
1,86496,2024,7,21,11,81,25,0,1,,3,2,18,0,1
1,86252,2024,7,21,11,81,25,0,2,,3,3,30,0,1
10,86300,2024,7,21,11,3,37,0,1,,3,2,7,-1,1
17,88132,2024,7,21,11,3,37,0,2,,3,3,21,-1,1
7,88191,2024,7,21,11,63,28,0,1,,5,3,33,0,1
7,85333,2024,7,21,11,63,28,0,2,,5,2,20,0,1
4,87324,2024,7,21,11,55,31,0,1,,18,2,21,-1,1
4,87215,2024,7,21,11,55,31,0,2,,18,3,26,-1,1
12,87436,2024,7,21,11,2,25,0,1,,1,2,8,1,1
14,88010,2024,7,21,11,2,25,0,2,,1,3,25,0,1
18,89989,2024,7,21,11,2,25,0,3,,1,3,30,0,1
8,88097,2024,7,21,11,18,27,0,1,,6,1,17,-1,1
10,87098,2024,7,21,11,18,27,0,2,,6,2,32,-1,1
8,88185,2024,7,21,11,22,26,0,1,,14,2,29,-1,1
1,87027,2024,7,21,11,33,28,0,1,,9,2,21,0,1
1,86468,2024,7,21,11,33,28,0,2,,9,3,28,0,1
16,88146,2024,7,21,11,24,27,0,1,,7,2,8,1,1
16,89150,2024,7,21,11,24,27,0,2,,7,3,29,0,1
17,86232,2025,8,3,11,23,30,0,1,,19,1,14,-1,1
15,85277,2025,8,3,11,23,30,0,2,,19,2,24,-2,1
5,86440,2025,8,3,11,14,45,0,1,,18,2,40,0,1
12,86348,2025,8,3,11,12,19,0,1,,13,2,21,-1,1
11,86031,2025,8,3,11,38,21,0,1,,5,2,30,-2,1
5,85253,2025,8,3,11,5,21,0,1,,4,2,40,1,1
19,85901,2025,8,3,11,43,23,0,1,,2,2,13,-1,0
17,85606,2025,8,3,11,43,23,0,2,,2,3,22,-2,0
15,86192,2025,8,3,11,10,30,0,1,,11,3,32,-3,1
11,85543,2025,8,3,11,6,21,0,1,,11,2,33,-1,1
9,85996,2025,8,3,11,44,41,0,1,,5,3,42,-2,1
20,86448,2025,8,3,11,27,39,0,1,,12,1,5,-3,1
11,86922,2025,8,3,11,27,39,0,2,,12,2,36,-1,0
7,85076,2025,8,3,11,30,24,0,1,,17,2,40,0,1
1,84552,2025,8,3,11,16,28,0,1,,16,2,19,0,1
2,84018,2025,8,3,11,16,28,0,2,,16,3,21,-1,1
2,85567,2025,8,3,11,4,26,0,1,,5,2,31,-1,1
16,86259,2025,8,3,11,31,29,0,1,,11,2,14,-1,1
2,84668,2025,8,3,11,81,25,0,1,,3,2,18,0,1
1,83987,2025,8,3,11,81,25,0,2,,3,3,28,0,1
3,84726,2025,8,3,11,63,28,0,1,,5,2,19,0,1
3,84284,2025,8,3,11,63,28,0,2,,5,3,24,-1,1
14,86131,2025,8,3,11,55,31,0,1,,18,1,15,-2,1
14,85648,2025,8,3,11,55,31,0,2,,18,3,36,-2,1
8,86688,2025,8,3,11,18,27,0,1,,6,2,37,-1,1
16,88115,2025,8,3,11,22,26,0,1,,14,2,20,-2,1
16,85309,2025,8,3,11,22,26,0,2,,14,1,17,0,1
8,85556,2025,8,3,11,33,28,0,1,,9,2,17,-1,1
5,84338,2025,8,3,11,33,28,0,2,,9,3,31,0,1
11,91014,2022,9,11,14,77,36,0,1,0.660377358,10,2,35,-4,0
9,92409,2022,9,11,14,21,31,0,1,0.358490566,9,1,19,-1,0
9,91609,2022,9,11,14,10,30,0,1,0.339622642,11,2,18,-3,0
7,91186,2022,9,11,14,44,41,0,1,0.622641509,5,2,33,-2,0
18,91889,2022,9,11,14,6,31,0,1,0.283018868,6,2,15,-3,0
15,120449,2022,9,11,14,6,31,0,2,0.886792453,6,3,32,0,0
2,109019,2022,9,11,14,16,28,0,1,0.226415094,16,1,12,-1,0
1,90030,2022,9,11,14,16,28,0,2,0.622641509,16,2,21,0,0
2,118392,2022,9,11,14,16,28,0,3,0.905660377,16,1,15,0,0
14,92278,2022,9,11,14,20,33,0,1,0.452830189,8,2,24,-3,0
16,97824,2022,9,11,14,20,33,0,2,0.867924528,8,3,22,1,0
9,91716,2022,9,11,14,47,27,0,1,0.622641509,12,2,33,-1,0
4,91485,2022,9,11,14,4,26,0,1,0.660377358,5,2,35,0,0
6,106482,2022,9,11,14,4,26,0,2,0.886792453,5,1,14,0,0
10,91754,2022,9,11,14,31,29,0,1,0.358490566,11,1,19,2,0
18,92185,2022,9,11,14,11,36,0,1,0.132075472,15,2,7,-5,0
5,89491,2022,9,11,14,11,36,0,2,0.79245283,15,3,35,0,1
7,91516,2022,9,11,14,3,37,0,1,0.358490566,3,2,19,-2,0
3,90661,2022,9,11,14,63,28,0,1,0.433962264,5,1,23,-1,0
3,92390,2022,9,11,14,63,28,0,2,0.886792453,5,3,24,0,0
4,91091,2022,9,11,14,55,31,0,1,0.566037736,18,2,30,-1,0
4,94912,2022,9,11,14,55,31,0,2,0.886792453,18,1,17,0,0
14,92349,2022,9,11,14,18,27,0,1,0.339622642,6,2,19,-2,0
12,92068,2022,9,11,14,22,26,0,1,0.358490566,14,2,19,1,0
14,117816,2022,9,11,14,22,26,0,2,0.886792453,14,3,29,-1,0
1,89712,2022,9,11,14,33,28,0,1,0.471698113,9,1,25,0,0
1,112443,2022,9,11,14,33,28,0,2,0.905660377,9,2,23,0,0
11,92220,2022,9,11,14,24,27,0,1,0.339622642,7,2,18,-1,0
9,92301,2023,9,3,14,23,30,0,1,0.283018868,19,2,18,-3,0
6,92377,2023,9,3,14,14,45,0,1,0.396226415,18,2,21,1,0
9,92814,2023,9,3,14,77,36,0,1,0.471698113,10,3,28,-2,0
18,92034,2023,9,3,14,10,30,0,1,0.188679245,11,2,10,-1,0
17,92204,2023,9,3,14,10,30,0,2,0.58490566,11,3,24,-2,0
5,93228,2023,9,3,14,44,41,0,1,0.509433962,5,3,30,-3,0
13,92658,2023,9,3,14,27,39,0,1,0.264150943,12,2,17,-2,0
14,92506,2023,9,3,14,27,39,0,2,0.735849057,12,3,30,0,0
15,92053,2023,9,3,14,30,24,0,1,0.245283019,17,2,16,-4,0
12,91843,2023,9,3,14,30,24,0,2,0.622641509,17,3,23,-1,0
3,91155,2023,9,3,14,16,28,0,1,0.377358491,16,2,20,-1,0
17,93273,2023,9,3,14,20,33,0,1,0.226415094,8,3,16,1,0
18,93158,2023,9,3,14,20,33,0,2,0.622641509,8,2,21,-1,0
4,91647,2023,9,3,14,4,26,0,1,0.41509434,5,2,22,-1,0
12,93499,2023,9,3,14,31,29,0,1,0.452830189,11,2,24,-2,0
1,90934,2023,9,3,14,11,36,0,1,0.396226415,15,2,21,1,0
3,91866,2023,9,3,14,81,25,0,1,0.433962264,3,2,23,-2,0
10,94520,2023,9,3,14,81,25,0,2,0.773584906,3,3,23,-2,0
5,91885,2023,9,3,14,63,28,0,1,0.358490566,5,2,19,0,0
4,91912,2023,9,3,14,55,31,0,1,0.358490566,18,2,19,-2,0
15,93074,2023,9,3,14,2,25,0,1,0.264150943,1,2,17,-3,0
13,93026,2023,9,3,14,18,27,0,1,0.377358491,6,2,20,-1,0
1,90849,2023,9,3,14,33,28,0,1,0.377358491,9,2,20,0,0
17,92187,2023,9,3,14,24,27,0,1,0.20754717,7,2,11,-2,0
14,92052,2023,9,3,14,24,27,0,2,0.622641509,7,3,25,-2,0
7,91436,2024,9,1,14,23,30,0,1,0.320754717,19,2,17,-2,0
11,89740,2024,9,1,14,14,45,0,1,0.226415094,18,2,13,-1,0
9,89799,2024,9,1,14,14,45,0,2,0.660377358,18,3,24,-1,0
15,90924,2024,9,1,14,77,36,0,1,0.622641509,10,3,34,0,0
12,91193,2024,9,1,14,43,23,0,1,0.301886792,2,2,16,-1,0
17,91535,2024,9,1,14,10,30,0,1,0.188679245,11,2,10,-3,0
17,91004,2024,9,1,14,10,30,0,2,0.566037736,11,3,20,-2,0
6,90365,2024,9,1,14,44,41,0,1,0.283018868,5,2,15,-1,0
4,88349,2024,9,1,14,44,41,0,2,0.698113208,5,3,22,0,0
18,91729,2024,9,1,14,27,39,0,1,0.094339623,12,2,5,-2,0
17,89903,2024,9,1,14,27,39,0,2,0.603773585,12,3,27,0,0
3,90192,2024,9,1,14,16,28,0,1,0.283018868,16,2,15,-1,0
11,89943,2024,9,1,14,20,33,0,1,0.264150943,8,2,14,-2,0
4,89417,2024,9,1,14,4,26,0,1,0.264150943,5,2,14,-1,0
3,87414,2024,9,1,14,4,26,0,2,0.603773585,5,3,18,-1,0
12,90757,2024,9,1,14,31,29,0,1,0.58490566,11,3,31,-2,0
4,89869,2024,9,1,14,11,36,0,1,0.433962264,15,3,23,-3,0
7,88255,2024,9,1,14,11,36,0,2,0.660377358,15,3,12,0,0
1,89939,2024,9,1,14,81,25,0,1,0.301886792,3,2,16,0,0
1,88125,2024,9,1,14,81,25,0,2,0.716981132,3,3,22,0,0
14,91962,2024,9,1,14,3,37,0,1,0.20754717,3,2,11,-3,0
8,91175,2024,9,1,14,63,28,0,1,0.20754717,5,2,11,-1,0
8,88264,2024,9,1,14,63,28,0,2,0.622641509,5,3,22,0,0
2,90388,2024,9,1,14,55,31,0,1,0.358490566,18,2,19,-1,0
10,91321,2024,9,1,14,18,27,0,1,0.358490566,6,3,20,-1,0
13,89334,2024,9,1,14,18,27,0,2,0.679245283,6,3,19,1,0
15,90186,2024,9,1,14,18,27,0,3,0.943396226,6,2,15,0,0
2,89668,2024,9,1,14,33,28,0,1,0.41509434,9,3,22,-1,0
